PSY B41,CASAN312,TR 2:00 pm-3:15 pm
PSY B41,CASEC101,R 3:35 pm-4:25 pm
PSY B41,CASEC101,T 3:35 pm-4:25 pm
PSY B41,CASEC101,W 1:25 pm-2:15 pm
PSY B41,CASEN497,TR 12:30 pm-1:45 pm
PSY B41,CASLF111,MWF 11:15 am-12:05 pm
PSY B41,CASLF111,MWF 12:20 pm-1:10 pm
PSY B41,CASMA225,R 8:00 am-8:50 am
PSY B41,CASPH150,M 1:25 pm-2:15 pm
PSY B41,CASPO111,F 1:25 pm-2:15 pm
PSY B41,CASPY106,F 3:35 pm-4:25 pm
PSY B41,CASWR120,MWF 9:05 am-9:55 am
PSY B41,CASWR120,MWF 10:10 am-11:00 am
PSY B41,CASWR120,MWF 2:30 pm-3:20 pm
PSY B41,CASWR120,TR 11:00 am-12:15 pm
PSY B41,CASWR152,TR 9:30 am-10:45 am
PSY B41,COMCM419,W 6:30 pm-9:15 pm
PSY B41,COMCM441,T 6:30 pm-9:15 pm
PSY B41,GRSEN697,TR 12:30 pm-1:45 pm
PSY B41,GRSPY961,T 5:00 pm-6:15 pm
PSY B42,CASWR112,MWF 3:35 pm-4:25 pm
PSY B42,CASWR120,MWF 9:05 am-9:55 am
PSY B42,CASWR120,MWF 12:20 pm-1:10 pm
PSY B42,COMCM712,M 6:30 pm-9:15 pm
PSY B42,COMCO201,R 6:30 pm-9:15 pm
PSY B42,SAROT502,M 10:10 am-11:55 am
PSY B42,SEDAP635,R 5:00 pm-6:15 pm
PSY B43,CASEC101,W 1:25 pm-2:15 pm
PSY B43,CASEC101,W 2:30 pm-3:20 pm
PSY B43,CASEN322,TR 3:30 pm-4:45 pm
PSY B43,CASFY101,M 1:25 pm-2:15 pm
PSY B43,CASFY101,F 1:25 pm-2:15 pm
PSY B43,CASIR589,TR 9:30 am-10:45 am
PSY B43,CASLI111,MWF 10:10 am-11:00 am
PSY B43,CASLS212,MWF 11:15 am-12:05 pm
PSY B43,CASLS212,MWF 12:20 pm-1:10 pm
PSY B43,CASMA113,F 8:00 am-8:50 am
PSY B43,CASMA113,F 9:05 am-9:55 am
PSY B43,CASMA113,M 2:30 pm-3:20 pm
PSY B43,CASMA116,W 3:35 pm-4:25 pm
PSY B43,CASMA213,W 9:05 am-9:55 am
PSY B43,CASMA242,M 8:00 am-8:50 am
PSY B43,CASMA242,M 9:05 am-9:55 am
PSY B43,CASPH150,F 2:30 pm-3:20 pm
PSY B43,CASPO582,TR 9:30 am-10:45 am
PSY B43,CASWR153,TR 11:00 am-12:15 pm
PSY B43,COMCM405,M 6:30 pm-9:15 pm
PSY B43,COMCM522,W 6:30 pm-9:15 pm
PSY B43,ENGEK100,F 3:35 pm-4:25 pm
PSY B43,ENGME580,TR 1:30 pm-3:15 pm
PSY B45,CASAN101,M 2:30 pm-3:20 pm
PSY B45,CASBI552,W 1:25 pm-2:15 pm
PSY B45,CASBI552,W 2:30 pm-3:20 pm
PSY B45,CASEC101,T 11:15 am-12:05 pm
PSY B45,CASEC101,R 11:15 am-12:05 pm
PSY B45,CASFY101,M 1:25 pm-2:15 pm
PSY B45,CASIR271,F 1:25 pm-2:15 pm
PSY B45,CASLS112,MWF 11:15 am-12:05 pm
PSY B45,CASLS112,MWF 12:20 pm-1:10 pm
PSY B45,CASMA121,M 8:00 am-8:50 am
PSY B45,CASMA121,M 9:05 am-9:55 am
PSY B45,CASPO111,F 8:00 am-8:50 am
PSY B45,CASPO111,F 9:05 am-9:55 am
PSY B45,CASPO111,F 10:10 am-11:00 am
PSY B45,CASPO171,F 1:25 pm-2:15 pm
PSY B45,CASSO215,F 2:30 pm-3:20 pm
PSY B45,CASWR120,TR 12:30 pm-1:45 pm
PSY B45,CASWR120,TR 2:00 pm-3:15 pm
PSY B45,CASWR120,TR 3:30 pm-4:45 pm
PSY B45,COMCM716,M 6:30 pm-9:15 pm
PSY B45,ENGEK100,F 3:35 pm-4:25 pm
PSY B45,METML610,T 6:00 pm-8:45 pm
PSY B45,SARPT794,R 9:30 am-10:45 am
PSY B47,CASEN170,TR 11:00 am-12:15 pm
PSY B47,CASEN323,MWF 2:30 pm-3:20 pm
PSY B47,CASEN546,MWF 12:20 pm-1:10 pm
PSY B47,CASLF211,MWF 11:15 am-12:05 pm
PSY B47,CASLF212,MWF 10:10 am-11:00 am
PSY B47,CASMA115,F 1:25 pm-2:15 pm
PSY B47,CASMA115,R 8:00 am-8:50 am
PSY B47,CASMA121,R 5:00 pm-5:50 pm
PSY B47,CASMA225,T 8:00 am-8:50 am
PSY B47,CASPH160,M 1:25 pm-2:15 pm
PSY B47,CASPS101,W 1:25 pm-2:15 pm
PSY B47,CASWR112,TR 9:30 am-10:45 am
PSY B47,CASWR120,MWF 9:05 am-9:55 am
PSY B47,CASWR120,TR 12:30 pm-1:45 pm
PSY B47,CASWR120,TR 2:00 pm-3:15 pm
PSY B47,CASWR120,TR 3:30 pm-4:45 pm
PSY B47,COMCM441,W 6:30 pm-9:15 pm
PSY B47,ENGEK100,F 3:35 pm-4:25 pm
PSY B49,CASCH101,R 3:35 pm-4:25 pm
PSY B49,CASEN221,TR 9:30 am-10:45 am
PSY B49,CASEN322,TR 11:00 am-12:15 pm
PSY B49,CASFY101,T 3:35 pm-4:25 pm
PSY B49,CASLF211,MWF 9:05 am-9:55 am
PSY B49,CASLS111,MWF 12:20 pm-1:10 pm
PSY B49,CASLS123,MWF 11:15 am-12:05 pm
PSY B49,CASMA416,R 8:00 am-8:50 am
PSY B49,CASNE337,W 3:35 pm-4:25 pm
PSY B49,CASPS337,W 3:35 pm-4:25 pm
PSY B49,CASPY212,F 3:35 pm-4:25 pm
PSY B49,CASWR112,MWF 1:25 pm-2:15 pm
PSY B49,CASWR112,MWF 2:30 pm-3:20 pm
PSY B49,CASWR120,MWF 10:10 am-11:00 am
PSY B49,CASWR120,TR 12:30 pm-1:45 pm
PSY B49,CASWR120,TR 2:00 pm-3:15 pm
PSY B49,COMCM442,T 6:30 pm-9:15 pm
PSY B49,COMCM710,M 6:30 pm-9:15 pm
PSY B49,COMCM730,W 6:30 pm-9:15 pm
PSY B49,SEDLS627,R 5:00 pm-7:45 pm
PSY B50,CASLX250,F 3:35 pm-4:25 pm
PSY B50,CASWR120,MWF 9:05 am-9:55 am
PSY B50,CASWR120,MWF 11:15 am-12:05 pm
PSY B50,CASWR120,MWF 12:20 pm-1:10 pm
PSY B50,COMCM528,W 6:30 pm-9:15 pm
PSY B50,COMJO500,M 6:30 pm-9:15 pm
PSY B50,ENGEC500,MW 4:30 pm-6:15 pm
PSY B50,SEDCE746,T 12:30 pm-3:15 pm
PSY B51,CASCH101,F 2:30 pm-3:20 pm
PSY B51,CASEC201,TR 11:00 am-12:15 pm
PSY B51,CASLS309,MWF 12:20 pm-1:10 pm
PSY B51,CASNE333,F 11:15 am-12:05 pm
PSY B51,CASPO391,M 2:30 pm-5:15 pm
PSY B51,CASPS333,F 11:15 am-12:05 pm
PSY B51,CASPY212,W 1:25 pm-2:15 pm
PSY B51,CASPY212,W 2:30 pm-3:20 pm
PSY B51,CASPY212,W 3:35 pm-4:25 pm
PSY B51,CASPY212,W 4:40 pm-5:30 pm
PSY B51,CASPY408,TR 12:30 pm-1:45 pm
PSY B51,CDSDS310,TR 2:00 pm-3:15 pm
PSY B51,ENGEC605,MW 10:10 am-11:55 am
PSY B51,GMSAN810,T 3:30 pm-6:00 pm
PSY B51,GMSNE700,T 3:30 pm-6:00 pm
PSY B51,GRSBI755,T 3:30 pm-6:00 pm
PSY B51,GRSMA681,TR 9:30 am-10:45 am
PSY B51,METAD649,T 6:00 pm-8:45 pm
PSY B51,METCS473,W 6:00 pm-8:45 pm
PSY B51,METCS673,W 6:00 pm-8:45 pm
PSY B53,CASBI535,MWF 1:25 pm-2:15 pm
PSY B53,CASCH102,F 12:20 pm-1:10 pm
PSY B53,CASCI200,R 11:00 am-12:15 pm
PSY B53,CASCS111,T 9:30 am-10:20 am
PSY B53,CASEN176,R 11:00 am-12:15 pm
PSY B53,CASMA124,T 3:30 pm-4:45 pm
PSY B53,CASMA213,W 10:10 am-11:00 am
PSY B53,CASMA225,M 2:30 pm-3:20 pm
PSY B53,CASMA225,M 3:35 pm-4:25 pm
PSY B53,CASMA242,M 10:10 am-11:00 am
PSY B53,CASMA242,M 11:15 am-12:05 pm
PSY B53,CASNE212,W 3:35 pm-4:25 pm
PSY B53,CASNE212,W 4:40 pm-5:30 pm
PSY B53,CASNE535,MWF 1:25 pm-2:15 pm
PSY B53,CASPS212,W 3:35 pm-4:25 pm
PSY B53,CASPS212,W 4:40 pm-5:30 pm
PSY B53,CASPS231,W 11:15 am-12:05 pm
PSY B53,ENGEK125,F 10:10 am-11:00 am
PSY B53,METAD632,W 6:00 pm-8:45 pm
PSY B53,METAD731,R 6:00 pm-8:45 pm
PSY B53,METCS535,T 12:30 pm-3:15 pm
PSY B53,METCS665,T 6:00 pm-8:45 pm
PSY B53,METUA664,M 6:00 pm-8:45 pm
PSY B53,STHTR814,R 12:30 pm-3:15 pm
PSY B55,CASAH363,TR 9:30 am-10:45 am
PSY B55,CASBI218,M 2:30 pm-4:15 pm
PSY B55,CASBI566,MW 10:10 am-11:55 am
PSY B55,CASCH101,R 11:15 am-12:05 pm
PSY B55,CASCH218,M 2:30 pm-4:15 pm
PSY B55,CASNE218,M 2:30 pm-4:15 pm
PSY B55,ENGEK125,F 10:10 am-11:00 am
PSY B55,METAD715,T 6:00 pm-8:45 pm
PSY B55,SEDEC350,F 11:15 am-2:00 pm
PSY B55,SEDEC507,W 6:30 pm-9:15 pm
PSY B55,STHTH853,R 12:30 pm-3:15 pm
PTH 114,CASEN306,M 4:30 pm-6:15 pm
PTH 114,CASEN517,M 12:30 pm-3:15 pm
PTH 115,CASEN510,R 12:30 pm-3:15 pm
REL 404,CASAN243,MWF 11:15 am-12:05 pm
REL 404,CASJS348,TR 2:00 pm-3:15 pm
REL 404,CASJS416,M 1:25 pm-3:05 pm
REL 404,CASPH495,TR 2:00 pm-3:15 pm
REL 404,CASRN200,TR 9:30 am-10:45 am
REL 404,CASRN243,MWF 11:15 am-12:05 pm
REL 404,CASRN338,TR 2:00 pm-3:15 pm
REL 404,CASRN355,TR 12:30 pm-1:45 pm
REL 404,CASRN406,M 1:25 pm-3:05 pm
REL 404,GRSRN638,TR 2:00 pm-3:15 pm
REL 404,GRSRN706,M 1:25 pm-3:05 pm
REL 404,STHTN850,M 1:25 pm-3:05 pm
REL 404,STHTT811,TR 2:00 pm-3:15 pm
RINK,PDPSK100,M 10:10 am-11:00 am
RINK,PDPSK100,T 9:00 am-9:50 am
RINK,PDPSK100,R 10:05 am-10:55 am
RINK,PDPSK100,R 9:00 am-9:50 am
RINK,PDPSK100,F 10:10 am-11:00 am
RINK,PDPSK100,W 10:10 am-11:00 am
RINK,PDPSK103,MWF 9:05 am-9:55 am
RINK,PDPSK200,M 10:10 am-11:00 am
RINK,PDPSK200,T 9:00 am-9:50 am
RINK,PDPSK200,R 10:05 am-10:55 am
RINK,PDPSK200,R 9:00 am-9:50 am
RINK,PDPSK200,F 10:10 am-11:00 am
RINK,PDPSK203,MWF 9:05 am-9:55 am
RINKA,PDPSK202,T 10:05 am-10:55 am
RINKA,PDPSK303,TR 3:30 pm-4:20 pm
RINKB,PDPSK302,T 10:05 am-10:55 am
SAL DOCK,PDPWF101,T 12:00 pm-2:00 pm
SAL DOCK,PDPWF101,W 12:00 pm-2:00 pm
SAL DOCK,PDPWF101,R 12:00 pm-2:00 pm
SAL DOCK,PDPWF101,F 12:00 pm-2:00 pm
SAR 101,CASAR100,TR 2:00 pm-3:15 pm
SAR 101,CASBI211,MWF 1:25 pm-2:15 pm
SAR 101,CASBI421,M 8:00 am-8:50 am
SAR 101,CASCH421,M 8:00 am-8:50 am
SAR 101,CASCS131,MWF 2:30 pm-3:20 pm
SAR 101,CASCS131,MWF 3:35 pm-4:25 pm
SAR 101,CASCS506,MW 4:30 pm-5:45 pm
SAR 101,CASJS260,TR 3:30 pm-4:45 pm
SAR 101,CASMA582,MWF 10:10 am-11:00 am
SAR 101,CASRN384,TR 3:30 pm-4:45 pm
SAR 101,ENGEK125,F 11:15 am-12:05 pm
SAR 101,GRSBI621,M 8:00 am-8:50 am
SAR 101,GRSRN684,TR 3:30 pm-4:45 pm
SAR 101,QSTBA815,MW 6:30 pm-9:15 pm
SAR 101,SARHP150,W 12:20 pm-1:10 pm
SAR 101,SARHP353,TR 9:30 am-10:45 am
SAR 101,SARHS251,T 6:30 pm-9:15 pm
SAR 101,SARHS325,TR 12:30 pm-1:45 pm
SAR 101,SARHS369,T 11:00 am-12:15 pm
SAR 101,SARHS551,T 6:30 pm-9:15 pm
SAR 101,SARHS581,T 11:00 am-12:15 pm
SAR 101,STHTX884,TR 3:30 pm-4:45 pm
SAR 102,CASBI407,TR 3:30 pm-4:45 pm
SAR 102,CASCS505,TR 5:00 pm-6:15 pm
SAR 102,CASNE333,MWF 2:30 pm-3:20 pm
SAR 102,CASPO330,TR 2:00 pm-3:15 pm
SAR 102,CASPS333,MWF 2:30 pm-3:20 pm
SAR 102,GRSBI607,TR 3:30 pm-4:45 pm
SAR 102,SARHP412,TR 12:30 pm-1:45 pm
SAR 102,SARHP531,MW 8:00 am-9:45 am
SAR 102,SARHS300,TR 9:30 am-10:45 am
SAR 102,SARHS300,TR 11:00 am-12:15 pm
SAR 102,SARHS342,MW 10:10 am-11:55 am
SAR 102,SARHS542,MW 10:10 am-11:55 am
SAR 102,SARPT555,F 8:00 am-10:45 am
SAR 102,SARPT652,M 12:20 pm-2:05 pm
SAR 104,METAD605,R 6:00 pm-8:45 pm
SAR 104,METAD648,F 11:15 am-2:00 pm
SAR 104,METAD678,M 6:00 pm-8:45 pm
SAR 104,SARHP250,TR 3:30 pm-5:15 pm
SAR 104,SARHS366,TR 8:00 am-9:15 am
SAR 104,SARHS384,W 2:30 pm-5:15 pm
SAR 104,SARHS566,TR 8:00 am-9:15 am
SAR 104,SARHS584,W 2:30 pm-5:15 pm
SAR 104,SARHS783,TR 11:00 am-12:15 pm
SAR 104,SARHS788,M 2:30 pm-5:15 pm
SAR 104,SARSH522,MW 10:10 am-11:55 am
SAR 104,SARSH523,MW 12:20 pm-2:05 pm
SAR 104,SARSH531,TR 2:00 pm-3:15 pm
SAR 104,SARSH691,W 5:30 pm-8:00 pm
SAR 104,SEDED412,TR 12:30 pm-1:45 pm
SAR 107,SAROT502,MW 10:10 am-11:55 am
SAR 107,SAROT513,T 12:20 pm-2:05 pm
SAR 107,SAROT513,T 2:30 pm-4:15 pm
SAR 107,SAROT526,M 12:20 pm-2:05 pm
SAR 107,SAROT526,M 4:30 pm-6:15 pm
SAR 107,SAROT526,M 2:30 pm-4:15 pm
SAR 107,SAROT564,R 11:30 am-1:15 pm
SAR 107,SAROT564,R 2:00 pm-3:45 pm
SAR 107,SAROT564,R 9:00 am-10:45 am
SAR 200,SARHP151,T 12:30 pm-1:45 pm
SAR 200,SARHP151,T 9:30 am-10:45 am
SAR 200,SARHP151,T 2:00 pm-3:15 pm
SAR 200,SARHP151,R 2:00 pm-3:15 pm
SAR 200,SARHP151,R 9:30 am-10:45 am
SAR 200,SARHP405,W 10:10 am-11:55 am
SAR 200,SARPT773,MR 4:00 pm-5:30 pm
SAR 220,CASWS430,MW 10:10 am-11:55 am
SAR 220,SARHP306,TR 9:00 am-10:45 am
SAR 220,SARHP321,W 12:20 pm-2:05 pm
SAR 220,SARHS430,MW 10:10 am-11:55 am
SAR 220,SARHS441,TR 2:00 pm-3:15 pm
SAR 220,SARRS890,F 9:05 am-11:00 am
SAR 220,SARSH501,MW 2:30 pm-4:15 pm
SAR 236,CASWS400,T 12:30 pm-3:15 pm
SAR 236,SARHS400,T 12:30 pm-3:15 pm
SAR 236,SARHS442,MW 10:10 am-11:55 am
SAR 236,SARHS463,MW 12:20 pm-2:05 pm
SAR 236,SARHS480,W 2:30 pm-5:15 pm
SAR 257,SARHS325,W 2:30 pm-3:20 pm
SAR 257,SARHS745,F 12:20 pm-2:05 pm
SAR 257,SARPT773,MR 4:00 pm-5:30 pm
SAR 300,CASAN573,M 2:30 pm-5:15 pm
SAR 300,CASBI203,M 12:20 pm-1:10 pm
SAR 300,CASBI203,M 1:25 pm-2:15 pm
SAR 300,CASBI203,T 11:15 am-12:05 pm
SAR 300,CASBI203,R 11:15 am-12:05 pm
SAR 300,CASNE234,F 9:05 am-9:55 am
SAR 300,CASPO111,F 10:10 am-11:00 am
SAR 300,CASPS101,W 10:10 am-11:00 am
SAR 300,CASPS234,F 9:05 am-9:55 am
SAR 300,CASWR152,MWF 11:15 am-12:05 pm
SAR 300,OTPMS101,T 9:30 am-10:45 am
SAR 300,SARHS325,W 9:05 am-9:55 am
SAR 300,SARHS325,W 8:00 am-8:50 am
SAR 300,SARSH647,W 12:20 pm-2:05 pm
SAR 300,SARSH650,R 6:30 pm-8:30 pm
SAR 300,SARSH739,T 5:00 pm-6:15 pm
SAR 300,SARSH740,T 2:00 pm-3:15 pm
SAR 300,SEDCE650,M 8:00 am-10:45 am
SAR 417,SARHS397,TR 12:30 pm-1:45 pm
SAR 417,SARHS487,W 2:30 pm-5:15 pm
SAR 417,SARHS600,F 10:00 am-11:00 am
SAR 417,SARPT773,MR 4:00 pm-5:30 pm
SAR 417,SARRS870,F 12:20 pm-2:05 pm
SAR 504,SARHS342,M 4:30 pm-6:15 pm
SAR 504,SARHS342,T 1:30 pm-3:15 pm
SAR 504,SARHS342,M 12:20 pm-2:05 pm
SAR 504,SARHS342,T 9:00 am-10:45 am
SAR 504,SARHS342,W 8:00 am-9:45 am
SAR 504,SARHS342,W 2:30 pm-4:15 pm
SAR 504,SARHS342,R 3:30 pm-5:15 pm
SAR 504,SARHS342,R 1:30 pm-3:15 pm
SAR 504,SARHS342,R 9:00 am-10:45 am
SAR 504,SARHS542,W 12:20 pm-2:05 pm
SAR 534,SARPT773,MR 2:00 pm-3:30 pm
SAR 610,SAROT502,MW 10:10 am-11:55 am
SAR 610,SAROT529,T 12:20 pm-2:05 pm
SAR 610,SAROT568,W 12:20 pm-2:05 pm
SAR 610,SAROT568,R 11:30 am-1:15 pm
SAR 610,SAROT568,R 2:00 pm-3:45 pm
SAR 610,SAROT568,R 9:00 am-10:45 am
SAR B01,SARHS369,T 3:30 pm-6:15 pm
SAR B01,SARHS369,R 6:30 pm-9:15 pm
SAR B01,SARHS369,W 6:30 pm-9:15 pm
SAR B01,SARHS369,T 6:30 pm-9:15 pm
SAR B01,SARHS369,W 2:30 pm-5:15 pm
SAR B01,SARHS369,R 3:30 pm-6:15 pm
SAR B01,SARHS369,R 8:00 am-10:45 am
SAR B01,SARHS369,F 8:00 am-10:45 am
SAR B01,SARHS581,W 8:00 am-10:45 am
SAR B02,SARPT511,W 1:00 pm-3:00 pm
SAR B02,SARPT511,W 3:00 pm-5:00 pm
SAR B02,SARPT521,T 1:30 pm-3:30 pm
SAR B02,SARPT521,T 3:30 pm-5:30 pm
SAR B02,SARPT652,F 8:00 am-10:30 am
SAR B02,SARPT652,F 10:30 am-1:00 pm
SAR B08,SARHP531,M 12:30 pm-2:00 pm
SAR B08,SARHP531,M 2:00 pm-3:30 pm
SAR B08,SARHP531,M 3:30 pm-5:00 pm
SCI 109,CASBI107,MWF 2:30 pm-3:20 pm
SCI 109,CASBI203,TR 9:30 am-10:45 am
SCI 109,CASBI218,TR 9:30 am-10:45 am
SCI 109,CASBI281,TR 9:30 am-10:45 am
SCI 109,CASBI421,T 12:30 pm-1:45 pm
SCI 109,CASBI421,T 3:30 pm-4:45 pm
SCI 109,CASBI527,T 12:30 pm-1:45 pm
SCI 109,CASBI527,T 3:30 pm-4:45 pm
SCI 109,CASCH101,MWF 9:05 am-9:55 am
SCI 109,CASCH101,MWF 11:15 am-12:05 pm
SCI 109,CASCH101,MWF 4:40 pm-5:30 pm
SCI 109,CASCH101,TR 5:00 pm-6:15 pm
SCI 109,CASCH101,F 3:35 pm-4:25 pm
SCI 109,CASCH109,TR 11:00 am-12:15 pm
SCI 109,CASCH109,F 12:20 pm-1:10 pm
SCI 109,CASCH109,R 3:30 pm-4:20 pm
SCI 109,CASCH171,M 12:20 pm-1:10 pm
SCI 109,CASCH203,TR 8:00 am-9:15 am
SCI 109,CASCH203,MWF 10:10 am-11:00 am
SCI 109,CASCH203,R 12:30 pm-1:20 pm
SCI 109,CASCH218,TR 8:00 am-9:15 am
SCI 109,CASCH218,MWF 10:10 am-11:00 am
SCI 109,CASCH373,TR 2:00 pm-3:15 pm
SCI 109,CASCH421,T 12:30 pm-1:45 pm
SCI 109,CASCH421,T 3:30 pm-4:45 pm
SCI 109,CASMA225,MWF 1:25 pm-2:15 pm
SCI 109,GRSBI621,T 12:30 pm-1:45 pm
SCI 109,GRSBI621,T 3:30 pm-4:45 pm
SCI 109,METCH101,TR 5:00 pm-6:15 pm
SCI 109,METCH373,TR 2:00 pm-3:15 pm
SCI 109,METCH421,T 3:30 pm-4:45 pm
SCI 113,CASBI306,TR 11:00 am-12:15 pm
SCI 113,CASBI309,MWF 10:10 am-11:00 am
SCI 113,CASCH102,W 3:35 pm-4:25 pm
SCI 113,CASMA113,MWF 1:25 pm-2:15 pm
SCI 113,CASMA115,MWF 11:15 am-12:05 pm
SCI 113,CASMA115,TR 8:00 am-9:15 am
SCI 113,CASMA121,MWF 12:20 pm-1:10 pm
SCI 113,CASPY106,MWF 2:30 pm-3:20 pm
SCI 113,CASPY212,TR 9:30 am-10:45 am
SCI 113,CASPY212,TR 2:00 pm-3:15 pm
SCI 113,CASPY212,TR 5:00 pm-6:15 pm
SCI 113,CASPY251,TR 12:30 pm-1:45 pm
SCI 113,COMJO150,MW 4:30 pm-6:15 pm
SCI 113,METCH102,W 3:35 pm-4:25 pm
SCI 113,METPY212,TR 5:00 pm-6:15 pm
SCI 113,OTPNS111,W 6:30 am-8:30 am
SCI 113,OTPNS211,W 6:30 am-8:30 am
SCI 113,OTPNS311,W 6:30 am-8:30 am
SCI 113,OTPNS411,W 6:30 am-8:30 am
SCI 113,SARHS375,TR 3:30 pm-4:45 pm
SCI 113,SARHS575,TR 3:30 pm-4:45 pm
SCI 115,CASBI213,M 4:40 pm-5:30 pm
SCI 115,CASCH373,F 11:15 am-12:05 pm
SCI 115,CASHI364,MWF 2:30 pm-3:20 pm
SCI 115,CASIR523,MW 10:10 am-11:25 am
SCI 115,CASMA115,F 12:20 pm-1:10 pm
SCI 115,CASMA115,F 1:25 pm-2:15 pm
SCI 115,CASMA116,W 12:20 pm-1:10 pm
SCI 115,CASMA116,W 1:25 pm-2:15 pm
SCI 115,CASMA121,T 9:30 am-10:20 am
SCI 115,CASMA511,F 9:05 am-9:55 am
SCI 115,CASMA511,F 10:10 am-11:00 am
SCI 115,CASPY241,TR 12:30 pm-1:45 pm
SCI 115,CASPY313,TR 11:00 am-12:15 pm
SCI 115,METAD856,T 6:00 pm-8:45 pm
SCI 115,METBI366,W 6:00 pm-8:45 pm
SCI 115,METCS685,R 6:00 pm-8:45 pm
SCI 115,QSTSI340,TR 2:00 pm-3:15 pm
SCI 115,QSTSI340,TR 3:30 pm-4:45 pm
SCI 115,SARHS486,R 8:00 am-10:45 am
SCI 115,SARHS586,R 8:00 am-10:45 am
SCI 117,CASAA114,MWF 1:25 pm-2:15 pm
SCI 117,CASAH114,MWF 1:25 pm-2:15 pm
SCI 117,CASBI552,TR 11:00 am-12:15 pm
SCI 117,CASCH352,TR 9:30 am-10:45 am
SCI 117,CASEC365,TR 12:30 pm-1:45 pm
SCI 117,CASHI151,MWF 11:15 am-12:05 pm
SCI 117,CASNE212,TR 3:30 pm-4:45 pm
SCI 117,CASNE234,F 10:10 am-11:00 am
SCI 117,CASPS101,F 9:05 am-9:55 am
SCI 117,CASPS212,TR 3:30 pm-4:45 pm
SCI 117,CASPS234,F 10:10 am-11:00 am
SCI 117,CASPS370,MWF 12:20 pm-1:10 pm
SCI 117,CASPY107,MW 4:30 pm-6:15 pm
SCI 117,CASPY351,TR 2:00 pm-3:15 pm
SCI 117,SARPT634,MW 8:00 am-10:45 am
SCI 130D,CASPY581,M 10:10 am-6:10 pm
SCI 134,CASPY211,M 11:15 am-2:00 pm
SCI 134,CASPY211,T 6:30 pm-9:15 pm
SCI 134,CASPY211,W 8:00 am-10:45 am
SCI 134,CASPY211,W 11:15 am-2:00 pm
SCI 134,CASPY211,W 2:30 pm-5:15 pm
SCI 134,CASPY211,W 6:30 pm-9:15 pm
SCI 134,CASPY211,R 12:30 pm-3:15 pm
SCI 134,CASPY211,R 6:30 pm-9:15 pm
SCI 134,CASPY241,M 2:30 pm-5:15 pm
SCI 134,CASPY241,T 8:00 am-10:45 am
SCI 134,CASPY251,R 8:00 am-10:45 am
SCI 134,CASPY251,F 8:00 am-10:45 am
SCI 134,CASPY251,F 11:15 am-2:00 pm
SCI 134,METPY211,W 6:30 pm-9:15 pm
SCI 145,CASCH303,W 1:30 pm-7:15 pm
SCI 145,CASCH303,F 1:30 pm-7:15 pm
SCI 150,CASCH301,MW 4:30 pm-8:30 pm
SCI 150,CASCH301,TR 3:30 pm-7:30 pm
SCI 153,CASCH109,M 12:20 pm-4:20 pm
SCI 153,CASCH109,M 5:30 pm-9:30 pm
SCI 153,CASCH109,T 12:30 pm-4:30 pm
SCI 153,CASCH109,T 5:30 pm-9:30 pm
SCI 153,CASCH171,W 8:00 am-10:45 am
SCI 153,CASCH171,R 8:00 am-10:45 am
SCI 153,CASCH171,R 12:30 pm-3:15 pm
SCI 153,CASCH171,R 3:30 pm-6:15 pm
SCI 153,CASCH171,R 6:30 pm-9:15 pm
SCI 153,CASCH171,F 8:00 am-10:45 am
SCI 153,CASCH171,F 12:20 pm-3:05 pm
SCI 153,CASCH171,F 3:35 pm-6:20 pm
SCI 153,METCH171,R 6:30 pm-9:15 pm
SCI 160,CASCH109,M 12:20 pm-4:20 pm
SCI 160,CASCH109,M 5:30 pm-9:30 pm
SCI 160,CASCH109,T 12:30 pm-4:30 pm
SCI 160,CASCH109,T 5:30 pm-9:30 pm
SCI 160,CASCH109,W 12:20 pm-4:20 pm
SCI 160,CASCH109,W 5:30 pm-9:30 pm
SCI 160,CASCH171,R 8:00 am-10:45 am
SCI 162,CASBI421,W 8:00 am-12:00 pm
SCI 162,CASBI421,W 1:25 pm-5:25 pm
SCI 162,CASBI421,W 6:30 pm-10:30 pm
SCI 162,CASBI421,R 8:00 am-12:00 pm
SCI 162,CASBI421,R 1:25 pm-5:25 pm
SCI 162,CASBI421,R 6:30 pm-10:30 pm
SCI 162,CASBI421,F 8:00 am-12:00 pm
SCI 162,CASBI421,F 1:25 pm-5:25 pm
SCI 162,CASBI421,F 6:30 pm-10:30 pm
SCI 162,CASBI421,M 10:10 am-2:10 pm
SCI 162,CASBI421,M 3:35 pm-7:35 pm
SCI 162,CASBI421,T 3:35 pm-7:35 pm
SCI 162,CASBI527,W 8:00 am-12:00 pm
SCI 162,CASBI527,W 1:25 pm-5:25 pm
SCI 162,CASBI527,W 6:30 pm-10:30 pm
SCI 162,CASBI527,R 8:00 am-12:00 pm
SCI 162,CASBI527,R 1:25 pm-5:25 pm
SCI 162,CASBI527,R 6:30 pm-10:30 pm
SCI 162,CASBI527,F 8:00 am-12:00 pm
SCI 162,CASBI527,F 1:25 pm-5:25 pm
SCI 162,CASBI527,F 6:30 pm-10:30 pm
SCI 162,CASBI527,M 10:10 am-2:10 pm
SCI 162,CASBI527,M 3:35 pm-7:35 pm
SCI 162,CASBI527,T 3:35 pm-7:35 pm
SCI 162,CASCH421,W 8:00 am-12:00 pm
SCI 162,CASCH421,W 1:25 pm-5:25 pm
SCI 162,CASCH421,W 6:30 pm-10:30 pm
